"15453","27474","75411","81565","83856","83989","85686","86233","88258","90440"
2011-07-31,0.00275781017794,0.000275781017794
2011-08-31,0.0113779295554,0.00113779295554
2011-09-30,0.003775667632,0.0003775667632
2011-10-31,0.00925011636703,0.000925011636703
2011-11-30,0.0106789101643,0.00106789101643
2011-12-31,0.0043705243365,0.00043705243365
2012-01-31,0.0412980838538,0.00412980838538
2012-02-29,0.0204057596046,0.00204057596046
2012-03-31,0.00221295361427,0.000221295361427
2012-04-30,0.00627119270641,0.000627119270641
2012-05-31,0.00990790147343,0.000990790147343
2012-06-30,0.00138649015613,0.000138649015613
2012-07-31,0.00170475655743,0.000170475655743
2012-08-31,0.00317096896484,0.000317096896484
2012-09-30,0.00104355029907,0.000104355029907
2012-10-31,0.00902496638641,0.000902496638641
2012-11-30,0.00306730192941,0.000306730192941
2012-12-31,0.00336353436998,0.000336353436998
2013-01-31,0.00268622081543,0.000268622081543
2013-02-28,0.00926929841657,0.000926929841657
2013-03-31,0.0011526708717,0.00011526708717
2013-04-30,0.00110330609771,0.000110330609771
2013-05-31,0.00828402591707,0.000828402591707
2013-06-30,0.00267914308257,0.000267914308257
2013-07-31,0.0259638767413,0.00259638767413
2013-08-31,0.0178204302474,0.00178204302474
2013-09-30,0.00300199508164,0.000300199508164
2013-10-31,0.0025879222317,0.00025879222317
2013-11-30,0.0086956566,0.00086956566
2013-12-31,0.00121997116907,0.000121997116907
2014-01-31,0.00270127603229,0.000270127603229
2014-02-28,0.00211644182021,0.000211644182021
2014-03-31,0.002162314746,0.0002162314746
2014-04-30,0.00503377682429,0.000503377682429
2014-05-31,0.00413668257336,0.000413668257336
2014-06-30,0.000336319733643,3.36319733643e-05
2014-07-31,0.00195102652641,0.000195102652641
2014-08-31,0.000699531414554,6.99531414554e-05
2014-09-30,0.00168905151314,0.000168905151314
2014-10-31,0.000370191025268,3.70191025268e-05
2014-11-30,0.00362942112498,0.000362942112498
2014-12-31,0.00332742432457,0.000332742432457
2015-01-31,0.00249675672364,0.000249675672364
2015-02-28,0.00270282806355,0.000270282806355
2015-03-31,0.000674903275839,6.74903275839e-05
2015-04-30,0.00290832697821,0.000290832697821
2015-05-31,0.000699770002786,6.99770002786e-05
2015-06-30,0.00622561758936,0.000622561758936
2015-07-31,0.00741456801341,0.000741456801341
2015-08-31,0.00258139563629,0.000258139563629
2015-09-30,0.00337805789393,0.000337805789393
2015-10-31,0.00275031694341,0.000275031694341
2015-11-30,0.000769340869643,7.69340869643e-05
2015-12-31,0.00811582512771,0.000811582512771
"12350","77300","82664","83529","85645","88341","90037","91324","92402","92704"
,Returns,Ratio
2007-01-31,0.00365428608562,0.000365428608562
2007-02-28,0.0193638035823,0.00193638035823
2007-03-31,0.00250840041324,0.000250840041324
2007-04-30,0.0171358203046,0.00171358203046
2007-05-31,0.0122430630803,0.00122430630803
2007-06-30,0.00807630612362,0.000807630612362
2007-07-31,0.00411048045581,0.000411048045581
2007-08-31,0.00444200528281,0.000444200528281
2007-09-30,0.0030136447569,0.00030136447569
2007-10-31,0.00285969709433,0.000285969709433
2007-11-30,0.0101563224432,0.00101563224432
2007-12-31,0.0253831855294,0.00253831855294
2008-01-31,0.00663245835914,0.000663245835914
2008-02-29,0.0182213252782,0.00182213252782
2008-03-31,0.00745370418927,0.000745370418927
2008-04-30,0.0226155324351,0.00226155324351
2008-05-31,0.0241479725956,0.00241479725956
2008-06-30,0.0263233266354,0.00263233266354
2008-07-31,0.0226141479896,0.00226141479896
2008-08-31,0.0178830162119,0.00178830162119
2008-09-30,0.0176806739375,0.00176806739375
2008-10-31,0.0204702196624,0.00204702196624
2008-11-30,0.0550430490032,0.00550430490032
2008-12-31,0.0363660685923,0.00363660685923
2009-01-31,0.0137313884044,0.00137313884044
2009-02-28,0.020231137509,0.0020231137509
2009-03-31,0.0891530504677,0.00891530504677
2009-04-30,0.0160311489322,0.00160311489322
2009-05-31,0.0598556454857,0.00598556454857
2009-06-30,0.0222021078112,0.00222021078112
2009-07-31,0.0064749939045,0.00064749939045
2009-08-31,0.00330164742025,0.000330164742025
2009-09-30,0.00820298280078,0.000820298280078
2009-10-31,0.00644345921753,0.000644345921753
2009-11-30,0.00246865327125,0.000246865327125
2009-12-31,0.0108835673844,0.00108835673844
2010-01-31,0.00564246910569,0.000564246910569
2010-02-28,0.00569394896386,0.000569394896386
2010-03-31,0.0362754830895,0.00362754830895
2010-04-30,0.00967079087675,0.000967079087675
2010-05-31,0.0055779136927,0.00055779136927
2010-06-30,0.00510313514886,0.000510313514886
2010-07-31,0.00591384448743,0.000591384448743
2010-08-31,0.00979221024798,0.000979221024798
2010-09-30,0.0041138820177,0.00041138820177
2010-10-31,0.00291706259107,0.000291706259107
2010-11-30,0.0107102817789,0.00107102817789
2010-12-31,0.0113786246264,0.00113786246264
2011-01-31,0.00257140860703,0.000257140860703
2011-02-28,0.004156659335,0.0004156659335
2011-03-31,0.00175823042,0.000175823042
2011-04-30,0.00549580696875,0.000549580696875
2011-05-31,0.0013994929065,0.00013994929065
2011-06-30,0.00445437918736,0.000445437918736
2011-07-31,0.00170257522875,0.000170257522875
2011-08-31,0.0102780278363,0.00102780278363
2011-09-30,0.0035675168165,0.00035675168165
2011-10-31,0.0526009578765,0.00526009578765
2011-11-30,0.0160446072335,0.00160446072335
2011-12-31,0.0009352882175,9.352882175e-05
2012-01-31,0.00162645126525,0.000162645126525
2012-02-29,0.0446641477273,0.00446641477273
2012-03-31,0.00614915467436,0.000614915467436
2012-04-30,0.00393410045569,0.000393410045569
2012-05-31,0.0389524116145,0.00389524116145
2012-06-30,0.00254916430394,0.000254916430394
2012-07-31,0.002952684892,0.0002952684892
2012-08-31,0.002852528752,0.0002852528752
2012-09-30,0.00278830308625,0.000278830308625
2012-10-31,0.0275101639909,0.00275101639909
2012-11-30,0.0230320533962,0.00230320533962
2012-12-31,0.00740052491419,0.000740052491419
2013-01-31,0.0415400020685,0.00415400020685
2013-02-28,0.013692619153,0.0013692619153
2013-03-31,0.00251310289075,0.000251310289075
2013-04-30,0.0156911455956,0.00156911455956
2013-05-31,0.0129471261398,0.00129471261398
2013-06-30,0.00196851926561,0.000196851926561
2013-07-31,0.0145094508565,0.00145094508565
2013-08-31,0.0197237789203,0.00197237789203
2013-09-30,0.0609475414202,0.00609475414202
2013-10-31,0.00443865316778,0.000443865316778
2013-11-30,0.067522225536,0.0067522225536
2013-12-31,0.0563551679279,0.00563551679279
2014-01-31,0.00199013244536,0.000199013244536
2014-02-28,0.00603667211219,0.000603667211219
2014-03-31,0.00535496547978,0.000535496547978
2014-04-30,0.0264273166733,0.00264273166733
2014-05-31,0.00229585586175,0.000229585586175
2014-06-30,0.0036941340225,0.00036941340225
2014-07-31,0.00621751990678,0.000621751990678
2014-08-31,0.0171858429733,0.00171858429733
2014-09-30,0.0271931199082,0.00271931199082
2014-10-31,0.0202701498395,0.00202701498395
2014-11-30,0.00688922767394,0.000688922767394
2014-12-31,0.0103835416886,0.00103835416886
2015-01-31,0.00511061019355,0.000511061019355
2015-02-28,0.0133732124686,0.00133732124686
2015-03-31,0.00273126509686,0.000273126509686
2015-04-30,0.000728599811643,7.28599811643e-05
2015-05-31,0.0304857569728,0.00304857569728
2015-06-30,0.0255748681211,0.00255748681211
2015-07-31,0.00596488629193,0.000596488629193
2015-08-31,0.0259890950089,0.00259890950089
2015-09-30,0.0976603604763,0.00976603604763
2015-10-31,0.023719542586,0.0023719542586
2015-11-30,0.180870764683,0.0180870764683
2015-12-31,0.00771804578414,0.000771804578414
"11018","11403","12333","38703","72486","79678","83704","91359","91510","92878"
,Returns,Ratio
2007-01-31,0.0147274276308,0.00147274276308
2007-02-28,0.0134002260403,0.00134002260403
2007-03-31,0.00619250732829,0.000619250732829
2007-04-30,0.00559003072462,0.000559003072462
2007-05-31,0.0105994965047,0.00105994965047
2007-06-30,0.00932159758048,0.000932159758048
2007-07-31,0.00729075220081,0.000729075220081
2007-08-31,0.0193550868555,0.00193550868555
2007-09-30,0.00968378258624,0.000968378258624
2007-10-31,0.0684109550316,0.00684109550316
2007-11-30,0.0348625504889,0.00348625504889
2007-12-31,0.0227791309153,0.00227791309153
2008-01-31,0.065708786425,0.0065708786425
2008-02-29,0.00814991301981,0.000814991301981
2008-03-31,0.00971841532348,0.000971841532348
2008-04-30,0.00360672418957,0.000360672418957
2008-05-31,0.0105768288222,0.00105768288222
2008-06-30,0.0247531342413,0.00247531342413
2008-07-31,0.0547806665116,0.00547806665116
2008-08-31,0.0103233259291,0.00103233259291
2008-09-30,0.0512804495189,0.00512804495189
2008-10-31,0.0192703057329,0.00192703057329
2008-11-30,0.00841273983098,0.000841273983098
2008-12-31,0.012193098027,0.0012193098027
2009-01-31,0.0366473975008,0.00366473975008
2009-02-28,0.0568411423692,0.00568411423692
2009-03-31,0.0283797345969,0.00283797345969
2009-04-30,0.064356862643,0.0064356862643
2009-05-31,0.0250292730623,0.00250292730623
2009-06-30,0.00946474076403,0.000946474076403
2009-07-31,0.0244729320585,0.00244729320585
2009-08-31,0.0246139262855,0.00246139262855
2009-09-30,0.848437396856,0.0848437396856
2009-10-31,0.0401582054195,0.00401582054195
2009-11-30,0.00564993140686,0.000564993140686
2009-12-31,0.0822707498684,0.00822707498684
2010-01-31,0.014044213937,0.0014044213937
2010-02-28,0.00809955378403,0.000809955378403
2010-03-31,0.025039372832,0.0025039372832
2010-04-30,0.00905166818703,0.000905166818703
2010-05-31,0.0322464562452,0.00322464562452
2010-06-30,0.0420857382845,0.00420857382845
2010-07-31,0.009690914033,0.0009690914033
2010-08-31,0.0119037901962,0.00119037901962
2010-09-30,0.0186891147019,0.00186891147019
2010-10-31,0.00567660587636,0.000567660587636
2010-11-30,0.00895878794218,0.000895878794218
2010-12-31,0.0828314820778,0.00828314820778
2011-01-31,0.0162974763811,0.00162974763811
2011-02-28,0.00477469787188,0.000477469787188
2011-03-31,0.0167243062131,0.00167243062131
2011-04-30,0.00775443698512,0.000775443698512
2011-05-31,0.00558660623121,0.000558660623121
2011-06-30,0.0106716408309,0.00106716408309
2011-07-31,0.0112287336484,0.00112287336484
2011-08-31,0.00704564074894,0.000704564074894
2011-09-30,0.0100896488009,0.00100896488009
2011-10-31,0.0125288641784,0.00125288641784
2011-11-30,0.00467640610049,0.000467640610049
2011-12-31,0.0158187525192,0.00158187525192
2012-01-31,0.00431134779206,0.000431134779206
2012-02-29,0.00270457405916,0.000270457405916
2012-03-31,0.0078303303004,0.00078303303004
2012-04-30,0.00240985841294,0.000240985841294
2012-05-31,0.0284547771011,0.00284547771011
2012-06-30,0.0060072574141,0.00060072574141
2012-07-31,0.0088529203136,0.00088529203136
2012-08-31,0.00561092485775,0.000561092485775
2012-09-30,0.018274197651,0.0018274197651
2012-10-31,0.00212874875725,0.000212874875725
2012-11-30,0.00483279641694,0.000483279641694
2012-12-31,0.0102815419074,0.00102815419074
2013-01-31,0.00408091955694,0.000408091955694
2013-02-28,0.010662504662,0.0010662504662
2013-03-31,0.00947374494153,0.000947374494153
2013-04-30,0.00198039642953,0.000198039642953
2013-05-31,0.0017664438215,0.00017664438215
2013-06-30,0.00895883526153,0.000895883526153
2013-07-31,0.0196102004682,0.00196102004682
2013-08-31,0.00479849449225,0.000479849449225
2013-09-30,0.008152049049,0.0008152049049
2013-10-31,0.00220609730486,0.000220609730486
2013-11-30,0.00750168283478,0.000750168283478
2013-12-31,0.0130131128457,0.00130131128457
2014-01-31,0.0191649015207,0.00191649015207
2014-02-28,0.00599757325875,0.000599757325875
2014-03-31,0.00221520114811,0.000221520114811
2014-04-30,0.000920477714694,9.20477714694e-05
2014-05-31,0.0018223288035,0.00018223288035
2014-06-30,0.00295917830503,0.000295917830503
2014-07-31,0.00119380786119,0.000119380786119
2014-08-31,0.00325151211869,0.000325151211869
2014-09-30,0.008089385238,0.0008089385238
2014-10-31,0.00773164994675,0.000773164994675
2014-11-30,0.0151092281227,0.00151092281227
2014-12-31,0.00733627703536,0.000733627703536
2015-01-31,0.00762638210744,0.000762638210744
2015-02-28,0.010865202249,0.0010865202249
2015-03-31,0.00163539612586,0.000163539612586
2015-04-30,0.00544912063025,0.000544912063025
2015-05-31,0.00776012454125,0.000776012454125
2015-06-30,0.00673107227769,0.000673107227769
2015-07-31,0.0100137892117,0.00100137892117
2015-08-31,0.0186269820373,0.00186269820373
2015-09-30,0.0140838732353,0.00140838732353
2015-10-31,0.00520909758821,0.000520909758821
2015-11-30,0.00545181129098,0.000545181129098
2015-12-31,0.00827617178629,0.000827617178629
"13023","14688","14857","29612","82720","87540","89615","89801","90214","92478"
,Returns,Ratio
2007-01-31,0.00967123107347,0.000967123107347
2007-02-28,0.0055590543936,0.00055590543936
2007-03-31,0.00699647069587,0.000699647069587
2007-04-30,0.00276082852467,0.000276082852467
2007-05-31,0.0159673170474,0.00159673170474
2007-06-30,0.0007513350419,7.513350419e-05
2007-07-31,0.0338678890915,0.00338678890915
2007-08-31,0.0136053841219,0.00136053841219
2007-09-30,0.0124651734545,0.00124651734545
2007-10-31,0.0197810510633,0.00197810510633
2007-11-30,0.0128598380357,0.00128598380357
2007-12-31,0.0164067849232,0.00164067849232
2008-01-31,0.00952444974587,0.000952444974587
2008-02-29,0.0123266484406,0.00123266484406
2008-03-31,0.00333247204497,0.000333247204497
2008-04-30,0.0259180691307,0.00259180691307
2008-05-31,0.00695430918297,0.000695430918297
2008-06-30,0.0155770099566,0.00155770099566
2008-07-31,0.0168705479803,0.00168705479803
2008-08-31,0.0164537245083,0.00164537245083
2008-09-30,0.0130325154683,0.00130325154683
2008-10-31,0.0322349891871,0.00322349891871
2008-11-30,0.0339817840713,0.00339817840713
2008-12-31,0.191753995502,0.0191753995502
2009-01-31,0.0417195310591,0.00417195310591
2009-02-28,0.0197247264171,0.00197247264171
2009-03-31,0.0569867418531,0.00569867418531
2009-04-30,0.0741473723252,0.00741473723252
2009-05-31,0.0333103134589,0.00333103134589
2009-06-30,0.00945995699857,0.000945995699857
2009-07-31,0.00876652370695,0.000876652370695
2009-08-31,0.00875790016281,0.000875790016281
2009-09-30,0.0136014801998,0.00136014801998
2009-10-31,0.00979293443624,0.000979293443624
2009-11-30,0.0285790419846,0.00285790419846
2009-12-31,0.00895304284824,0.000895304284824
2010-01-31,0.0254025704098,0.00254025704098
2010-02-28,0.0388839045036,0.00388839045036
2010-03-31,0.00712273970962,0.000712273970962
2010-04-30,0.147994284119,0.0147994284119
2010-05-31,0.0115536994015,0.00115536994015
2010-06-30,0.0181479863762,0.00181479863762
2010-07-31,0.0163916468909,0.00163916468909
2010-08-31,0.0146385190398,0.00146385190398
2010-09-30,0.00931423090433,0.000931423090433
2010-10-31,0.00473627414929,0.000473627414929
2010-11-30,0.00169664600181,0.000169664600181
2010-12-31,0.0246130873537,0.00246130873537
2011-01-31,0.0120995727853,0.00120995727853
2011-02-28,0.00707926591981,0.000707926591981
2011-03-31,0.0113530670691,0.00113530670691
2011-04-30,0.00398752215281,0.000398752215281
2011-05-31,0.0079731488839,0.00079731488839
2011-06-30,0.0114806781246,0.00114806781246
2011-07-31,0.00615217789624,0.000615217789624
2011-08-31,0.0160189604605,0.00160189604605
2011-09-30,0.00697257721529,0.000697257721529
2011-10-31,0.00732464463267,0.000732464463267
2011-11-30,0.0095604858985,0.00095604858985
2011-12-31,0.00840220823513,0.000840220823513
2012-01-31,0.0192975495458,0.00192975495458
2012-02-29,0.0366795591757,0.00366795591757
2012-03-31,0.0218878469034,0.00218878469034
2012-04-30,0.00810504252584,0.000810504252584
2012-05-31,0.020392490463,0.0020392490463
2012-06-30,0.00532537287679,0.000532537287679
2012-07-31,0.00529201630727,0.000529201630727
2012-08-31,0.0247669173531,0.00247669173531
2012-09-30,0.0135765104533,0.00135765104533
2012-10-31,0.00911896954098,0.000911896954098
2012-11-30,0.00103912037898,0.000103912037898
2012-12-31,0.00527510177136,0.000527510177136
2013-01-31,0.00881435926936,0.000881435926936
2013-02-28,0.0149807809228,0.00149807809228
2013-03-31,0.0107749432771,0.00107749432771
2013-04-30,0.00150917011762,0.000150917011762
2013-05-31,0.016019515233,0.0016019515233
2013-06-30,0.00674296586548,0.000674296586548
2013-07-31,0.00816114934057,0.000816114934057
2013-08-31,0.0108630425269,0.00108630425269
2013-09-30,0.00529492900595,0.000529492900595
2013-10-31,0.0141036797905,0.00141036797905
2013-11-30,0.00853622535729,0.000853622535729
2013-12-31,0.0125895140473,0.00125895140473
2014-01-31,0.00518809543662,0.000518809543662
2014-02-28,0.00271701681781,0.000271701681781
2014-03-31,0.00363587915829,0.000363587915829
2014-04-30,0.000820148394905,8.20148394905e-05
2014-05-31,0.00207386700724,0.000207386700724
2014-06-30,0.00777838585062,0.000777838585062
2014-07-31,0.00223583251829,0.000223583251829
2014-08-31,0.0168348115636,0.00168348115636
2014-09-30,0.00236947243775,0.000236947243775
2014-10-31,0.00501230262025,0.000501230262025
2014-11-30,0.00309814787925,0.000309814787925
2014-12-31,0.018394502729,0.0018394502729
2015-01-31,0.00746598059725,0.000746598059725
2015-02-28,0.00931873272278,0.000931873272278
2015-03-31,0.007058860798,0.0007058860798
2015-04-30,0.0106341973248,0.00106341973248
2015-05-31,0.012804062164,0.0012804062164
2015-06-30,0.00967963766194,0.000967963766194
2015-07-31,0.00106799740336,0.000106799740336
2015-08-31,0.0108073809703,0.00108073809703
2015-09-30,0.00381942600136,0.000381942600136
2015-10-31,0.00607921901564,0.000607921901564
2015-11-30,0.0130697297234,0.00130697297234
2015-12-31,0.0140354729243,0.00140354729243
"14810","21785","77153","79712","81675","89997","90652","91577","91637","91653"
,Returns,Ratio
2007-01-31,0.0315784187643,0.00315784187643
2007-02-28,0.0328411294465,0.00328411294465
2007-03-31,0.00515787480961,0.000515787480961
2007-04-30,0.0101694255758,0.00101694255758
2007-05-31,0.0040706327795,0.00040706327795
2007-06-30,0.00417900040019,0.000417900040019
2007-07-31,0.00791742851469,0.000791742851469
2007-08-31,0.00932173318175,0.000932173318175
2007-09-30,0.00580676187953,0.000580676187953
2007-10-31,0.00450037766269,0.000450037766269
2007-11-30,0.00614376978053,0.000614376978053
2007-12-31,0.0101742454918,0.00101742454918
2008-01-31,0.0136135364018,0.00136135364018
2008-02-29,0.0169319730943,0.00169319730943
2008-03-31,0.0157671048686,0.00157671048686
2008-04-30,0.0135279304251,0.00135279304251
2008-05-31,0.000930253397861,9.30253397861e-05
2008-06-30,0.0102167856541,0.00102167856541
2008-07-31,0.0094762427525,0.00094762427525
2008-08-31,0.00960420673561,0.000960420673561
2008-09-30,0.0316355391247,0.00316355391247
2008-10-31,0.0366514508155,0.00366514508155
2008-11-30,0.00871697032303,0.000871697032303
2008-12-31,0.0124730383088,0.00124730383088
2009-01-31,0.0327071986721,0.00327071986721
2009-02-28,0.00763846777153,0.000763846777153
2009-03-31,0.228570311811,0.0228570311811
2009-04-30,0.241082040917,0.0241082040917
2009-05-31,0.0621692047879,0.00621692047879
2009-06-30,0.0209588559039,0.00209588559039
2009-07-31,0.009377034599,0.0009377034599
2009-08-31,0.0253578737834,0.00253578737834
2009-09-30,0.00350890250225,0.000350890250225
2009-10-31,0.0172353921492,0.00172353921492
2009-11-30,0.0222528835373,0.00222528835373
2009-12-31,0.0134250205089,0.00134250205089
2010-01-31,0.00377539808419,0.000377539808419
2010-02-28,0.0031066573175,0.00031066573175
2010-03-31,0.000855772562611,8.55772562611e-05
2010-04-30,0.00213775061725,0.000213775061725
2010-05-31,0.0113823940093,0.00113823940093
2010-06-30,0.00947720777969,0.000947720777969
2010-07-31,0.00737146777161,0.000737146777161
2010-08-31,0.0155857849371,0.00155857849371
2010-09-30,0.002875510079,0.0002875510079
2010-10-31,0.00699994213175,0.000699994213175
2010-11-30,0.0156929252665,0.00156929252665
2010-12-31,0.013583659139,0.0013583659139
2011-01-31,0.007212868575,0.0007212868575
2011-02-28,0.00096173954325,9.6173954325e-05
2011-03-31,0.0011070976935,0.00011070976935
2011-04-30,0.00188029534628,0.000188029534628
2011-05-31,0.00451170343986,0.000451170343986
2011-06-30,0.00309566291094,0.000309566291094
2011-07-31,0.00340463757853,0.000340463757853
2011-08-31,0.0149644809381,0.00149644809381
2011-09-30,0.032883626591,0.0032883626591
2011-10-31,0.0133789815026,0.00133789815026
2011-11-30,0.00143729354844,0.000143729354844
2011-12-31,0.00746038409003,0.000746038409003
2012-01-31,0.0236634845892,0.00236634845892
2012-02-29,0.0015672031815,0.00015672031815
2012-03-31,0.00186469530903,0.000186469530903
2012-04-30,0.0142175929078,0.00142175929078
2012-05-31,0.00908132306153,0.000908132306153
2012-06-30,0.00443210159511,0.000443210159511
2012-07-31,0.0502210687546,0.00502210687546
2012-08-31,0.0187535992247,0.00187535992247
2012-09-30,0.0683233289388,0.00683233289388
2012-10-31,0.0104921081837,0.00104921081838
2012-11-30,0.0581868204688,0.00581868204688
2012-12-31,0.0866337616053,0.00866337616052
2013-01-31,0.00259058584221,0.000259058584221
2013-02-28,0.00628598475429,0.000628598475429
2013-03-31,0.00279984081286,0.000279984081286
2013-04-30,0.0210689031089,0.00210689031089
2013-05-31,0.00614755418762,0.000614755418762
2013-06-30,0.000894525264952,8.94525264952e-05
2013-07-31,0.00500461560157,0.000500461560157
2013-08-31,0.0121538462012,0.00121538462012
2013-09-30,0.0515990288789,0.00515990288789
2013-10-31,0.0036341041748,0.00036341041748
2013-11-30,0.0040361690547,0.00040361690547
2013-12-31,0.0016390894215,0.00016390894215
2014-01-31,0.0030084979628,0.00030084979628
2014-02-28,0.000583630487067,5.83630487067e-05
2014-03-31,0.0043647939275,0.00043647939275
2014-04-30,0.0054551351111,0.00054551351111
2014-05-31,0.0067248889311,0.00067248889311
2014-06-30,0.00222382583347,0.000222382583347
2014-07-31,0.00318346526147,0.000318346526147
2014-08-31,0.00651687213348,0.000651687213348
2014-09-30,0.00417471091662,0.000417471091662
2014-10-31,0.00717531177367,0.000717531177367
2014-11-30,0.000603094013286,6.03094013286e-05
2014-12-31,0.00103721499648,0.000103721499648
2015-01-31,0.00221968148933,0.000221968148933
2015-02-28,0.00363805270981,0.000363805270981
2015-03-31,0.00971197861157,0.000971197861157
2015-04-30,0.00144044894762,0.000144044894762
2015-05-31,0.000409691286476,4.09691286476e-05
2015-06-30,0.000636787402143,6.36787402143e-05
2015-07-31,0.0126144845435,0.00126144845435
2015-08-31,0.00122625862081,0.000122625862081
2015-09-30,0.00515189162914,0.000515189162914
2015-10-31,0.00886240881881,0.000886240881881
2015-11-30,0.00685634860114,0.000685634860114
2015-12-31,0.00469927573781,0.000469927573781
